Date,Day of week,Month,Season,Total Hospital Beds,Beds Occupied,Occupancy Rate (%),Daily Admissions,Daily Discharges,Emergency Admissions,ICU Admissions,Department,Public Holiday Indicator,Special Event Indicator,Staff Availability,Average Length of Stay,Year,net_bed_change,Calculated Occupancy Rate (%),Month Number,Day,Day of Year,Week of Year,Quarter,Is Weekend,Holiday Flag,Special Event Flag,Department Encoded,Season Encoded,Day of Week,Day of Week Encoded,Lag Occupancy 1 Day,Lag Occupancy 7 Days,Rolling Occupancy 7 Days,Rolling Admissions 7 Days
2027-09-05,Sunday,September,Autumn,245,232,94.69,91,85,34,15,ICU,No,No,92,13.5,2027,6,94.69,9,5,248,35,3,1,0,0,3,0,Sunday,3,81.78,83.51,78.23142857142857,69.14285714285714
2027-09-06,Monday,September,Autumn,304,206,67.76,50,42,20,8,Cardiology,Yes,No,66,6.4,2027,8,67.76,9,6,249,36,3,0,1,0,0,0,Monday,1,81.94,90.93,79.17714285714285,57.285714285714285
2027-09-07,Tuesday,September,Autumn,403,274,67.99,104,109,28,18,ICU,No,No,85,11.9,2027,-5,67.99,9,7,250,36,3,0,0,0,3,0,Tuesday,5,94.69,82.85,76.10857142857142,73.57142857142857
2027-09-08,Wednesday,September,Autumn,406,373,91.87,65,61,25,11,ICU,Yes,No,65,11.7,2027,4,91.87,9,8,251,36,3,0,1,0,3,0,Wednesday,6,67.99,65.87,79.82285714285715,76.71428571428571
2027-09-09,Thursday,September,Autumn,365,317,86.85,45,50,17,4,Surgery,No,No,94,4.5,2027,-5,86.85,9,9,252,36,3,0,0,0,7,0,Thursday,4,83.98,93.78,82.42428571428572,69.0
2027-09-10,Friday,September,Autumn,234,208,88.89,32,21,17,3,Pediatrics,No,No,93,4.7,2027,11,88.89,9,10,253,36,3,0,0,0,6,0,Friday,0,85.79,72.77,86.85428571428572,73.0
2027-09-11,Saturday,September,Autumn,338,314,92.9,111,115,38,5,Cardiology,No,No,92,6.5,2027,-4,92.9,9,11,254,36,3,1,0,0,0,0,Saturday,2,67.76,78.0,81.30571428571429,65.28571428571429
2027-09-12,Sunday,September,Autumn,247,207,83.81,39,47,12,3,Pediatrics,No,No,89,4.2,2027,-8,83.81,9,12,255,36,3,1,0,0,6,0,Sunday,3,88.89,90.75,85.86285714285715,68.0
2027-09-13,Monday,September,Autumn,312,202,64.74,98,90,26,5,Orthopedics,No,No,93,2.0,2027,8,64.74,9,13,256,37,3,0,0,0,5,0,Monday,1,87.83,66.97,80.98428571428572,63.285714285714285
2027-09-14,Tuesday,September,Autumn,425,331,77.88,70,64,30,8,ICU,No,No,81,10.7,2027,6,77.88,9,14,257,37,3,0,0,0,3,0,Tuesday,5,91.87,75.94,80.1,78.57142857142857
2027-09-15,Wednesday,September,Autumn,316,227,71.84,82,80,45,7,Orthopedics,No,No,86,2.2,2027,2,71.84,9,15,258,37,3,0,0,0,5,0,Wednesday,6,64.74,90.94,78.25571428571428,62.857142857142854
2027-09-16,Thursday,September,Autumn,279,220,78.85,70,55,36,6,Orthopedics,No,No,85,5.4,2027,15,78.85,9,16,259,37,3,0,0,0,5,0,Thursday,4,71.84,71.9,79.24857142857142,68.42857142857143
2027-09-17,Friday,September,Autumn,348,299,85.92,58,48,28,6,Cardiology,No,No,90,5.0,2027,10,85.92,9,17,260,37,3,0,0,0,0,0,Friday,0,92.9,70.97,83.44142857142857,61.57142857142857
2027-09-18,Saturday,September,Autumn,254,187,73.62,28,32,8,5,Surgery,No,Yes,92,5.4,2027,-4,73.62,9,18,261,37,3,1,0,1,7,0,Saturday,2,86.85,80.85,81.39142857142858,65.57142857142857
2027-09-19,Sunday,September,Autumn,376,345,91.76,106,113,50,19,Pediatrics,No,Yes,84,2.9,2027,-7,91.76,9,19,262,37,3,1,0,1,6,0,Sunday,3,83.81,74.91,88.27000000000001,76.28571428571429
2027-09-20,Monday,September,Autumn,364,342,93.96,64,63,20,3,Pediatrics,No,No,92,7.0,2027,1,93.96,9,20,263,38,3,0,0,0,6,0,Monday,1,91.76,94.95,88.12857142857142,73.14285714285714
2027-09-21,Tuesday,September,Autumn,316,297,93.99,86,89,28,10,General Medicine,No,No,88,2.0,2027,-3,93.99,9,21,264,38,3,0,0,0,2,0,Tuesday,5,69.89,94.72,82.90857142857143,74.28571428571429
2027-09-22,Wednesday,September,Autumn,386,250,64.77,74,81,20,5,Maternity,No,No,88,1.5,2027,-7,64.77,9,22,265,38,3,0,0,0,4,0,Wednesday,6,89.71,64.82,74.77571428571427,84.85714285714286
2027-09-23,Thursday,September,Autumn,249,224,89.96,65,55,18,11,Maternity,No,No,95,1.8,2027,10,89.96,9,23,266,38,3,0,0,0,4,0,Thursday,4,64.77,70.68,77.53,78.57142857142857
2027-09-24,Friday,September,Autumn,395,264,66.84,48,51,23,7,ICU,No,No,94,11.5,2027,-3,66.84,9,24,267,38,3,0,0,0,3,0,Friday,0,77.88,77.58,78.5657142857143,73.57142857142857
2027-09-25,Saturday,September,Autumn,337,249,73.89,79,80,28,3,Maternity,No,No,90,4.0,2027,-1,73.89,9,25,268,38,3,1,0,0,4,0,Saturday,2,89.96,68.75,78.26428571428572,79.0
2027-09-26,Sunday,September,Autumn,318,228,71.7,70,70,23,10,Cardiology,No,Yes,79,6.7,2027,0,71.7,9,26,269,38,3,1,0,1,0,0,Sunday,3,85.92,87.89,81.12857142857142,63.857142857142854
2027-09-27,Monday,September,Autumn,446,334,74.89,35,23,14,3,Orthopedics,No,No,80,2.3,2027,12,74.89,9,27,270,39,3,0,0,0,5,0,Monday,1,78.85,89.88,77.10714285714286,68.57142857142857
2027-09-28,Tuesday,September,Autumn,221,185,83.71,107,111,46,19,Maternity,No,No,87,3.2,2027,-4,83.71,9,28,271,39,3,0,0,0,4,0,Tuesday,5,73.89,86.8,77.82285714285715,79.42857142857143
2027-09-29,Wednesday,September,Autumn,270,253,93.7,35,40,17,5,General Medicine,No,No,85,3.3,2027,-5,93.7,9,29,272,39,3,0,0,0,2,0,Wednesday,6,93.99,82.7,84.48,69.71428571428571
2027-09-30,Thursday,September,Autumn,435,287,65.98,41,41,21,4,ICU,No,No,92,10.2,2027,0,65.98,9,30,273,39,3,0,0,0,3,0,Thursday,4,66.84,68.91,78.14714285714285,70.0
2027-10-01,Friday,October,Autumn,320,208,65.0,93,87,37,15,General Medicine,No,Yes,84,4.7,2027,6,65.0,10,1,274,39,4,0,0,1,2,0,Friday,0,93.7,81.94,82.05999999999999,77.14285714285714
2027-10-02,Saturday,October,Autumn,428,372,86.92,67,58,31,9,Orthopedics,No,No,92,2.5,2027,9,86.92,10,2,275,39,4,1,0,0,5,0,Saturday,2,74.89,89.82,76.69285714285715,69.42857142857143
2027-10-03,Sunday,October,Autumn,339,261,76.99,107,92,34,16,Maternity,No,No,82,2.1,2027,15,76.99,10,3,276,39,4,1,0,0,4,0,Sunday,3,83.71,67.93,79.11714285714285,80.57142857142857
2027-10-04,Monday,October,Autumn,359,269,74.93,50,46,16,8,Cardiology,No,No,87,4.7,2027,4,74.93,10,4,277,40,4,0,0,0,0,0,Monday,1,71.7,73.98,81.26428571428572,63.42857142857143
2027-10-05,Tuesday,October,Autumn,216,159,73.61,96,90,48,16,Cardiology,No,No,100,5.7,2027,6,73.61,10,5,278,40,4,0,0,0,0,0,Tuesday,5,74.93,93.7,78.39428571428572,71.42857142857143
2027-10-06,Wednesday,October,Autumn,326,251,76.99,70,56,23,3,Surgery,No,No,92,3.6,2027,14,76.99,10,6,279,40,4,0,0,0,7,0,Wednesday,6,73.62,90.97,79.39428571428572,67.71428571428571
2027-10-07,Thursday,October,Autumn,284,269,94.72,91,98,33,7,General Medicine,No,No,88,2.8,2027,-7,94.72,10,7,280,40,4,0,0,0,2,0,Thursday,4,65.0,75.91,84.74714285714286,85.42857142857143
2027-10-08,Friday,October,Autumn,316,287,90.82,54,53,23,8,Emergency,No,No,95,2.1,2027,1,90.82,10,8,281,40,4,0,0,0,1,0,Friday,0,76.65,67.82,79.82142857142857,86.14285714285714
2027-10-09,Saturday,October,Autumn,252,221,87.7,114,107,43,14,Pediatrics,No,No,85,3.9,2027,7,87.7,10,9,282,40,4,1,0,0,6,0,Saturday,2,93.96,93.81,87.25571428571428,74.14285714285714
2027-10-10,Sunday,October,Autumn,264,248,93.94,89,93,48,15,General Medicine,No,No,98,2.5,2027,-4,93.94,10,10,283,40,4,1,0,0,2,0,Sunday,3,94.72,82.99,86.31142857142856,81.85714285714286
2027-10-11,Monday,October,Autumn,306,250,81.7,53,50,28,5,Pediatrics,No,No,90,6.7,2027,3,81.7,10,11,284,41,4,0,0,0,6,0,Monday,1,87.7,78.88,87.65857142857143,72.42857142857143
2027-10-12,Tuesday,October,Autumn,277,227,81.95,29,25,14,5,General Medicine,No,No,100,3.2,2027,4,81.95,10,12,285,41,4,0,0,0,2,0,Tuesday,5,93.94,92.94,84.74142857142859,71.42857142857143
2027-10-13,Wednesday,October,Autumn,403,370,91.81,57,48,30,7,General Medicine,No,No,82,3.3,2027,9,91.81,10,13,286,41,4,0,0,0,2,0,Wednesday,6,81.95,69.89,87.87285714285714,68.57142857142857
2027-10-14,Thursday,October,Autumn,400,332,83.0,95,97,28,7,Emergency,No,No,80,1.2,2027,-2,83.0,10,14,287,41,4,0,0,0,1,0,Thursday,4,90.82,82.81,79.84857142857142,85.28571428571429
2027-10-15,Friday,October,Autumn,264,213,80.68,102,92,54,13,Orthopedics,No,Yes,79,5.1,2027,10,80.68,10,15,288,41,4,0,0,1,5,0,Friday,0,86.92,71.78,77.96428571428571,78.71428571428571
2027-10-16,Saturday,October,Autumn,321,208,64.8,46,42,21,3,Surgery,No,No,86,8.6,2027,4,64.8,10,16,289,41,4,1,0,0,7,0,Saturday,2,76.99,75.76,77.82857142857142,62.714285714285715
2027-10-17,Sunday,October,Autumn,403,382,94.79,52,54,17,8,Orthopedics,Yes,No,68,3.6,2027,-2,94.79,10,17,290,41,4,1,1,0,5,0,Sunday,3,80.68,87.83,78.95857142857143,72.28571428571429
2027-10-18,Monday,October,Autumn,404,262,64.85,50,60,27,5,General Medicine,No,No,81,2.7,2027,-10,64.85,10,18,291,42,4,0,0,0,2,0,Monday,1,91.81,93.99,83.71000000000001,63.42857142857143
2027-10-19,Tuesday,October,Autumn,237,203,85.65,44,51,14,7,ICU,No,Yes,77,10.9,2027,-7,85.65,10,19,292,42,4,0,0,1,3,0,Tuesday,5,65.98,81.78,78.7,66.14285714285714
2027-10-20,Wednesday,October,Autumn,269,188,69.89,60,50,29,7,Orthopedics,No,No,95,2.2,2027,10,69.89,10,20,293,42,4,0,0,0,5,0,Wednesday,6,94.79,64.74,79.69428571428571,66.85714285714286
2027-10-21,Thursday,October,Autumn,422,341,80.81,107,98,55,17,Orthopedics,No,No,83,4.3,2027,9,80.81,10,21,294,42,4,0,0,0,5,0,Thursday,4,69.89,71.84,80.97571428571429,70.42857142857143
2027-10-22,Friday,October,Autumn,182,163,89.56,103,108,35,14,Emergency,No,No,94,2.0,2027,-5,89.56,10,22,295,42,4,0,0,0,1,0,Friday,0,83.0,65.93,83.2242857142857,90.14285714285714
2027-10-23,Saturday,October,Autumn,324,213,65.74,62,49,30,11,Cardiology,No,No,93,4.4,2027,13,65.74,10,23,296,42,4,1,0,0,0,0,Saturday,2,73.61,81.94,76.08000000000001,71.0
2027-10-24,Sunday,October,Autumn,366,270,73.77,27,30,7,4,Orthopedics,No,No,88,5.3,2027,-3,73.77,10,24,297,42,4,1,0,0,5,0,Sunday,3,80.81,78.85,80.25,64.28571428571429
2027-10-25,Monday,October,Autumn,439,355,80.87,54,62,15,2,Orthopedics,No,No,82,5.6,2027,-8,80.87,10,25,298,43,4,0,0,0,5,0,Monday,1,73.77,74.89,81.10428571428572,67.0
2027-10-26,Tuesday,October,Autumn,424,296,69.81,109,94,49,13,Cardiology,No,No,84,5.4,2027,15,69.81,10,26,299,43,4,0,0,0,0,0,Tuesday,5,65.74,67.76,76.37285714285714,79.42857142857143
2027-10-27,Wednesday,October,Autumn,197,133,67.51,59,66,32,3,Surgery,No,No,83,3.5,2027,-7,67.51,10,27,300,43,4,0,0,0,7,0,Wednesday,6,64.8,65.79,78.07428571428571,55.142857142857146
2027-10-28,Thursday,October,Autumn,254,238,93.7,64,62,17,11,Cardiology,No,No,89,5.8,2027,2,93.7,10,28,301,43,4,0,0,0,0,0,Thursday,4,69.81,92.9,76.48714285714286,72.71428571428571
2027-10-29,Friday,October,Autumn,425,348,81.88,28,18,7,2,Maternity,No,No,94,3.3,2027,10,81.88,10,29,302,43,4,0,0,0,4,0,Friday,0,76.99,74.79,80.13,77.57142857142857
2027-10-30,Saturday,October,Autumn,329,263,79.94,55,52,25,5,ICU,No,No,89,10.1,2027,3,79.94,10,30,303,43,4,1,0,0,3,0,Saturday,2,85.65,94.69,76.59285714285714,61.0
2027-10-31,Sunday,October,Autumn,293,196,66.89,46,55,18,4,Orthopedics,No,Yes,79,2.1,2027,-9,66.89,10,31,304,43,4,1,0,1,5,0,Sunday,3,80.87,86.92,78.24285714285715,64.0
2027-11-01,Monday,November,Autumn,202,159,78.71,95,105,39,16,ICU,No,No,95,5.5,2027,-10,78.71,11,1,305,44,4,0,0,0,3,0,Monday,1,79.94,67.99,78.12428571428572,59.714285714285715
2027-11-02,Tuesday,November,Autumn,424,326,76.89,45,53,14,3,Surgery,No,No,98,6.9,2027,-8,76.89,11,2,306,44,4,0,0,0,7,0,Tuesday,5,67.51,92.77,75.80571428571429,52.142857142857146
2027-11-03,Wednesday,November,Autumn,333,289,86.79,98,87,48,4,Emergency,Yes,No,78,0.6,2027,11,86.79,11,3,307,44,4,0,1,0,1,0,Wednesday,6,89.56,90.88,82.64,92.57142857142857
2027-11-04,Thursday,November,Autumn,408,371,90.93,69,72,19,3,Pediatrics,No,No,97,3.2,2027,-3,90.93,11,4,308,44,4,0,0,0,6,0,Thursday,4,81.7,85.79,88.39285714285714,68.14285714285714
2027-11-05,Friday,November,Autumn,286,197,68.88,51,50,28,8,Orthopedics,No,Yes,79,4.3,2027,1,68.88,11,5,309,44,4,0,0,1,5,0,Friday,0,66.89,80.68,76.55714285714285,56.714285714285715
2027-11-06,Saturday,November,Autumn,254,165,64.96,69,59,33,8,General Medicine,No,No,98,5.9,2027,10,64.96,11,6,310,44,4,1,0,0,2,0,Saturday,2,64.85,93.7,79.60428571428572,68.28571428571429
2027-11-07,Sunday,November,Autumn,433,372,85.91,28,14,8,2,Emergency,No,No,92,0.7,2027,14,85.91,11,7,311,44,4,1,0,0,1,0,Sunday,3,86.79,85.95,82.63428571428572,81.71428571428571
2027-11-08,Monday,November,Autumn,349,303,86.82,91,76,23,13,Cardiology,No,No,97,4.5,2027,15,86.82,11,8,312,45,4,0,0,0,0,0,Monday,1,93.7,85.92,76.61571428571429,77.42857142857143
2027-11-09,Tuesday,November,Autumn,182,121,66.48,89,78,31,6,General Medicine,No,No,84,6.9,2027,11,66.48,11,9,313,45,4,0,0,0,2,0,Tuesday,5,64.96,65.0,79.8157142857143,67.71428571428571
2027-11-10,Wednesday,November,Autumn,440,334,75.91,48,45,12,6,Pediatrics,No,No,100,4.1,2027,3,75.91,11,10,314,45,4,0,0,0,6,0,Wednesday,6,90.93,88.89,86.53857142857143,70.42857142857143
2027-11-11,Thursday,November,Autumn,442,397,89.82,46,40,22,6,General Medicine,Yes,No,77,6.6,2027,6,89.82,11,11,315,45,4,0,1,0,2,0,Thursday,4,66.48,94.72,79.11571428571428,61.285714285714285
2027-11-12,Friday,November,Autumn,230,200,86.96,42,41,15,7,Cardiology,No,No,100,4.9,2027,1,86.96,11,12,316,45,4,0,0,0,0,0,Friday,0,86.82,71.7,78.79571428571428,73.42857142857143
2027-11-13,Saturday,November,Autumn,447,362,80.98,35,25,13,5,Emergency,No,No,97,0.7,2027,10,80.98,11,13,317,45,4,1,0,0,1,0,Saturday,2,85.91,65.71,84.81571428571428,70.85714285714286
2027-11-14,Sunday,November,Autumn,191,169,88.48,53,51,27,5,General Medicine,No,No,96,5.7,2027,2,88.48,11,14,318,45,4,1,0,0,2,0,Sunday,3,89.82,93.94,78.33571428571429,56.142857142857146
2027-11-15,Monday,November,Autumn,362,246,67.96,45,53,14,4,Emergency,No,Yes,85,1.6,2027,-8,67.96,11,15,319,46,4,0,0,1,1,0,Monday,1,80.98,76.65,83.57428571428571,65.42857142857143
2027-11-16,Tuesday,November,Autumn,296,269,90.88,87,96,43,8,Cardiology,No,No,84,7.4,2027,-9,90.88,11,16,320,46,4,0,0,0,0,0,Tuesday,5,86.96,74.93,81.07428571428571,78.71428571428571
2027-11-17,Wednesday,November,Autumn,279,256,91.76,88,98,31,14,ICU,No,No,84,6.9,2027,-10,91.76,11,17,321,46,4,0,0,0,3,0,Wednesday,6,78.71,91.87,78.10857142857142,63.0
2027-11-18,Thursday,November,Autumn,294,244,82.99,109,112,42,8,General Medicine,No,No,95,7.5,2027,-3,82.99,11,18,322,46,4,0,0,0,2,0,Thursday,4,88.48,81.95,78.48428571428572,67.57142857142857
2027-11-19,Friday,November,Autumn,188,125,66.49,69,63,24,7,Surgery,No,No,97,5.9,2027,6,66.49,11,19,323,46,4,0,0,0,7,0,Friday,0,76.89,83.98,73.30714285714285,51.714285714285715
2027-11-20,Saturday,November,Autumn,245,218,88.98,44,31,24,2,ICU,No,No,81,11.2,2027,13,88.98,11,20,324,46,4,1,0,0,3,0,Saturday,2,91.76,77.88,79.69428571428571,59.285714285714285
2027-11-21,Sunday,November,Autumn,246,172,69.92,111,100,28,9,Orthopedics,No,No,96,2.6,2027,11,69.92,11,21,325,46,4,1,0,0,5,0,Sunday,3,68.88,94.79,73.00428571428571,65.14285714285714
2027-11-22,Monday,November,Autumn,344,319,92.73,65,70,21,4,General Medicine,No,No,88,3.4,2027,-5,92.73,11,22,326,47,4,0,0,0,2,0,Monday,1,82.99,91.81,78.61571428571429,68.71428571428571
2027-11-23,Tuesday,November,Autumn,226,164,72.57,105,90,29,11,Maternity,No,No,86,3.6,2027,15,72.57,11,23,327,47,4,0,0,0,4,0,Tuesday,5,81.88,89.71,77.68142857142857,80.71428571428571
2027-11-24,Wednesday,November,Autumn,273,199,72.89,94,84,41,12,General Medicine,No,No,81,6.4,2027,10,72.89,11,24,328,47,4,0,0,0,2,0,Wednesday,6,92.73,64.85,79.76428571428572,75.0
2027-11-25,Thursday,November,Autumn,406,361,88.92,29,16,11,3,Pediatrics,No,No,80,5.3,2027,13,88.92,11,25,329,47,4,0,0,0,6,0,Thursday,4,75.91,83.81,87.26857142857143,69.0
2027-11-26,Friday,November,Autumn,439,324,73.8,109,94,55,8,Orthopedics,No,No,92,4.7,2027,15,73.8,11,26,330,47,4,0,0,0,5,0,Friday,0,69.92,69.89,73.56285714285714,72.14285714285714
2027-11-27,Saturday,November,Autumn,297,216,72.73,115,111,36,19,Surgery,No,No,99,6.9,2027,4,72.73,11,27,331,47,4,1,0,0,7,0,Saturday,2,66.49,86.85,71.29,61.714285714285715
2027-11-28,Sunday,November,Autumn,308,221,71.75,49,41,19,2,Maternity,No,No,81,4.0,2027,8,71.75,11,28,332,47,4,1,0,0,4,0,Sunday,3,72.57,64.77,78.67857142857143,77.14285714285714
2027-11-29,Monday,November,Autumn,411,349,84.91,87,76,35,14,General Medicine,No,No,84,4.6,2027,11,84.91,11,29,333,48,4,0,0,0,2,0,Monday,1,72.89,64.96,82.61428571428571,77.57142857142857
2027-11-30,Tuesday,November,Autumn,417,275,65.95,104,110,51,13,Orthopedics,No,Yes,78,2.6,2027,-6,65.95,11,30,334,48,4,0,0,1,5,0,Tuesday,5,73.8,80.81,71.44,71.71428571428571
2027-12-01,Wednesday,December,Winter,391,254,64.96,28,32,15,2,Surgery,No,Yes,87,6.8,2027,-4,64.96,12,1,335,48,4,0,0,1,7,3,Wednesday,6,72.73,73.62,70.05285714285715,61.714285714285715
2027-12-02,Thursday,December,Winter,346,259,74.86,110,99,42,6,General Medicine,No,No,93,4.0,2027,11,74.86,12,2,336,48,4,0,0,0,2,3,Thursday,4,84.91,66.48,83.81142857142856,80.57142857142857
2027-12-03,Friday,December,Winter,202,157,77.72,49,49,24,3,Pediatrics,No,No,89,7.5,2027,0,77.72,12,3,337,48,4,0,0,0,6,3,Friday,0,88.92,91.76,85.26285714285713,60.857142857142854
2027-12-04,Saturday,December,Winter,318,286,89.94,43,35,19,2,General Medicine,No,No,93,6.0,2027,8,89.94,12,4,338,48,4,1,0,0,2,3,Saturday,2,74.86,89.82,83.82857142857142,80.14285714285714
2027-12-05,Sunday,December,Winter,346,252,72.83,86,88,22,6,Cardiology,No,No,88,4.0,2027,-2,72.83,12,5,339,48,4,1,0,0,0,3,Sunday,3,90.88,73.61,80.96285714285715,77.28571428571429
2027-12-06,Monday,December,Winter,277,254,91.7,33,31,18,5,Maternity,No,No,91,3.5,2027,2,91.7,12,6,340,49,4,0,0,0,4,3,Monday,1,71.75,89.96,78.92714285714285,72.57142857142857
2027-12-07,Tuesday,December,Winter,272,231,84.93,97,89,36,6,ICU,No,Yes,75,7.9,2027,8,84.93,12,7,341,49,4,0,0,1,3,3,Tuesday,5,88.98,66.84,82.27857142857144,66.28571428571429
2027-12-08,Wednesday,December,Winter,323,239,73.99,91,89,28,14,ICU,No,No,91,9.6,2027,2,73.99,12,8,342,49,4,0,0,0,3,3,Wednesday,6,84.93,65.98,83.42285714285715,73.42857142857143
2027-12-09,Thursday,December,Winter,190,136,71.58,33,21,17,4,Surgery,No,No,88,5.1,2027,12,71.58,12,9,343,49,4,0,0,0,7,3,Thursday,4,64.96,76.99,69.28,56.42857142857143
2027-12-10,Friday,December,Winter,218,143,65.6,111,96,37,14,General Medicine,No,No,94,4.7,2027,15,65.6,12,10,344,49,4,0,0,0,2,3,Friday,0,89.94,88.48,80.55999999999999,88.42857142857143
2027-12-11,Saturday,December,Winter,195,142,72.82,91,76,22,14,Maternity,No,No,88,3.2,2027,15,72.82,12,11,345,49,4,1,0,0,4,3,Saturday,2,91.7,73.89,78.77428571428571,74.28571428571429
2027-12-12,Sunday,December,Winter,373,253,67.83,89,91,26,4,Cardiology,No,No,97,5.5,2027,-2,67.83,12,12,346,49,4,1,0,0,0,3,Sunday,3,72.83,65.74,81.26142857142858,81.14285714285714
2027-12-13,Monday,December,Winter,405,344,84.94,78,81,34,11,Pediatrics,Yes,No,67,3.7,2027,-3,84.94,12,13,347,50,4,0,1,0,6,3,Monday,1,77.72,93.96,83.9742857142857,62.857142857142854
2027-12-14,Tuesday,December,Winter,402,333,82.84,114,119,48,18,Surgery,No,No,99,7.7,2027,-5,82.84,12,14,348,50,4,0,0,0,7,3,Tuesday,5,71.58,64.8,71.85714285714286,66.14285714285714
2027-12-15,Wednesday,December,Winter,204,179,87.75,70,55,24,4,Pediatrics,No,No,93,7.4,2027,15,87.75,12,15,349,50,4,0,0,0,6,3,Wednesday,6,84.94,87.7,83.98142857142857,56.57142857142857
2027-12-16,Thursday,December,Winter,204,157,76.96,110,108,43,10,Pediatrics,No,No,100,4.7,2027,2,76.96,12,16,350,50,4,0,0,0,6,3,Thursday,4,87.75,81.7,83.30428571428571,64.71428571428571
2027-12-17,Friday,December,Winter,422,312,73.93,74,62,30,5,Cardiology,No,No,99,2.0,2027,12,73.93,12,17,351,50,4,0,0,0,0,3,Friday,0,67.83,69.81,81.85000000000001,76.14285714285714
2027-12-18,Saturday,December,Winter,253,172,67.98,98,102,38,12,Pediatrics,No,No,88,2.2,2027,-4,67.98,12,18,352,50,4,1,0,0,6,3,Saturday,2,76.96,90.93,80.0257142857143,68.85714285714286
2027-12-19,Sunday,December,Winter,400,264,66.0,71,74,25,5,Emergency,No,No,98,0.8,2027,-3,66.0,12,19,353,50,4,1,0,0,1,3,Sunday,3,67.96,90.82,80.02857142857144,67.85714285714286
2027-12-20,Monday,December,Winter,417,362,86.81,100,93,34,16,Emergency,No,No,96,2.3,2027,7,86.81,12,20,354,51,4,0,0,0,1,3,Monday,1,66.0,83.0,80.57285714285715,68.57142857142857
2027-12-21,Tuesday,December,Winter,235,202,85.96,97,83,39,11,Orthopedics,No,No,86,6.1,2027,14,85.96,12,21,355,51,4,0,0,0,5,3,Tuesday,5,65.95,73.77,73.18142857142857,81.71428571428571
2027-12-22,Wednesday,December,Winter,347,284,81.84,31,23,12,2,General Medicine,No,No,94,2.9,2027,8,81.84,12,22,356,51,4,0,0,0,2,3,Wednesday,6,65.6,82.99,80.39571428571428,77.28571428571429
2027-12-23,Thursday,December,Winter,444,368,82.88,110,107,48,5,Cardiology,No,No,85,2.4,2027,3,82.88,12,23,357,51,4,0,0,0,0,3,Thursday,4,73.93,93.7,80.30428571428571,82.71428571428571
2027-12-24,Friday,December,Winter,322,302,93.79,115,111,60,13,Surgery,Yes,No,74,8.0,2027,4,93.79,12,24,358,51,4,0,1,0,7,3,Friday,0,82.84,67.51,75.61142857142856,74.14285714285714
2027-12-25,Saturday,December,Winter,285,193,67.72,96,90,36,9,ICU,No,No,93,6.5,2027,6,67.72,12,25,359,51,4,1,0,0,3,3,Saturday,2,73.99,85.65,80.86142857142856,80.85714285714286
2027-12-26,Sunday,December,Winter,262,180,68.7,83,69,43,14,ICU,No,No,83,12.1,2027,14,68.7,12,26,360,51,4,1,0,0,3,3,Sunday,3,67.72,79.94,79.25571428571428,84.85714285714286
2027-12-27,Monday,December,Winter,233,214,91.85,110,97,34,5,Orthopedics,No,No,91,7.1,2027,13,91.85,12,27,361,52,4,0,0,0,5,3,Monday,1,85.96,80.87,74.75,89.71428571428571
2027-12-28,Tuesday,December,Winter,284,198,69.72,114,123,41,20,Emergency,No,No,87,0.5,2027,-9,69.72,12,28,362,52,4,0,0,0,1,3,Tuesday,5,86.81,89.56,77.73857142857142,70.14285714285714
2027-12-29,Wednesday,December,Winter,290,208,71.72,34,36,8,6,Orthopedics,No,No,87,7.5,2027,-2,71.72,12,29,363,52,4,0,0,0,5,3,Wednesday,6,91.85,66.89,75.44000000000001,88.0
2027-12-30,Thursday,December,Winter,221,161,72.85,53,46,25,3,Orthopedics,No,No,97,5.2,2027,7,72.85,12,30,364,52,4,0,0,0,5,3,Thursday,4,71.72,68.88,76.00714285714285,88.28571428571429
2027-12-31,Friday,December,Winter,204,175,85.78,86,82,26,8,Surgery,No,No,84,6.4,2027,4,85.78,12,31,365,52,4,0,0,0,7,3,Friday,0,93.79,76.89,76.88142857142859,80.0
2028-01-01,Saturday,January,Winter,328,246,75.0,38,37,14,3,Emergency,No,No,83,0.8,2028,1,75.0,1,1,1,52,1,1,0,0,1,3,Saturday,2,69.72,86.79,76.05428571428571,61.57142857142857
2028-01-02,Sunday,January,Winter,273,196,71.79,98,91,31,7,Emergency,No,No,81,1.9,2028,7,71.79,1,2,2,52,1,1,0,0,1,3,Sunday,3,75.0,85.91,74.03714285714285,71.57142857142857
2028-01-03,Monday,January,Winter,396,320,80.81,48,43,26,6,Pediatrics,No,No,84,2.6,2028,5,80.81,1,3,3,1,1,0,0,0,6,3,Monday,1,67.98,75.91,80.72571428571428,68.85714285714286
2028-01-04,Tuesday,January,Winter,366,300,81.97,74,66,34,6,General Medicine,Yes,Yes,62,4.1,2028,8,81.97,1,4,4,1,1,0,1,1,2,3,Tuesday,5,81.84,92.73,78.85857142857142,78.57142857142857
2028-01-05,Wednesday,January,Winter,446,365,81.84,51,57,15,6,Emergency,No,No,87,2.5,2028,-6,81.84,1,5,5,1,1,0,0,0,1,3,Wednesday,6,71.79,80.98,74.16,73.85714285714286
2028-01-06,Thursday,January,Winter,320,262,81.88,46,45,12,5,Cardiology,No,No,86,5.3,2028,1,81.88,1,6,6,1,1,0,0,0,0,3,Thursday,4,82.88,86.82,79.59857142857143,76.28571428571429
